"","Chr","baseMean","logFC","lfcSE","stat","P.Value","adj.P.Val","DifExpressed","start_position","end_position","strand","percentage_gene_gc_content","transcript_length","cds_length","Description"
"GLI1","12",79.869298960479,2.18942999008582,0.727412755120905,3.0098867179225,0.00261345143736647,0.0314632962233358,"UP",57459785,57472268,"+",55.27,3972,3321,"GLI family zinc finger 1"
"PITPNM2-AS1","12",75.0547694331137,2.15183356108712,0.601374310623978,3.57819335324518,0.00034597747280472,0.0115411528613267,"UP",123081384,123084755,"+",53.23,2191,NA,"PITPNM2 antisense RNA 1"
"ENSG00000280287","12",532.264834144147,2.10450864886085,0.550803713243634,3.82079604450664,0.000133021625187287,0.00689474145059678,"UP",132550729,132554947,"+",63.14,4219,NA,"novel transcript"
"ENSG00000279071","12",53.9645699205947,1.9235182561937,0.563713098530401,3.41222913075518,0.000644339279871256,0.0153613824141095,"UP",124537844,124539677,"+",63.96,1834,NA,"novel transcript"
"ENSG00000280381","12",219.956506822434,1.9176122094419,0.465303308114411,4.12120906084422,3.76889216186966e-05,0.00371803626852041,"UP",123087256,123092821,"-",49.23,5566,NA,"novel transcript"
"RNA5SP370","12",40.8590964345864,1.87125127762096,0.669464439964365,2.79514663649733,0.00518761791538731,0.0460263121429045,"UP",104125236,104125356,"+",59.5,121,NA,"RNA, 5S ribosomal pseudogene 370"
"RNU4-2","12",6862.03475368669,1.83638151370259,0.367394049430234,4.99839754223159,5.78087091780617e-07,0.000416186934296712,"UP",120291759,120291903,"-",45.52,145,NA,"RNA, U4 small nuclear 2"
"RNU4-1","12",1389.6750449088,1.72440008386209,0.51697524548491,3.33555639060559,0.000851288866685797,0.0176236907497525,"UP",120293093,120293237,"-",48.28,145,NA,"RNA, U4 small nuclear 1"
"ENSG00000214650","12",78.2138156423002,1.6004714456133,0.469562654785924,3.4084300131214,0.000653378430950187,0.0154202443779521,"UP",124513222,124516858,"+",54.99,1282,NA,"novel transcript"
"CACNA1C-AS4","12",115.770644617532,1.59532846702108,0.52631003306906,3.03115723961841,0.00243618343892813,0.0303875877534378,"UP",2219485,2223479,"-",44.01,1534,NA,"CACNA1C antisense RNA 4"
"FBRSL1","12",4428.58431485968,1.557684542124,0.320142571509693,4.86559639593836,1.14112175742621e-06,0.000599981974458918,"UP",132489551,132585188,"+",62.75,5568,3138,"fibrosin like 1"
"RBP5","12",38.0317867698981,1.43489476656409,0.484002129792967,2.96464556298103,0.00303031842516105,0.0337927718558799,"UP",7115736,7128889,"-",51.28,2461,NA,"retinol binding protein 5"
"ENSG00000258039","12",35.9592394047016,1.3488865181147,0.466933402536722,2.88881992760974,0.00386690444547744,0.0391688644736958,"UP",99093359,99105011,"+",40.65,1038,NA,"novel transcript, antisense & intronic to ANKS1B"
"SNORA49","12",3114.23677949458,1.34671050842507,0.382617586827488,3.51972976357793,0.000431986693905744,0.0129789194767756,"UP",132031224,132031359,"+",48.53,136,NA,"small nucleolar RNA, H/ACA box 49"
"FAM186B","12",90.2712815254093,1.33127715091167,0.477771081305085,2.78643309108441,0.00532916184550665,0.0467510760294838,"UP",49582885,49605639,"-",47.62,621,353,"family with sequence similarity 186 member B"
"ENSG00000274292","12",100.694756907421,1.29845456951578,0.418812930358818,3.1003211109154,0.00193310944784296,0.0266253901512129,"UP",121800797,121803834,"+",53.55,3038,NA,"novel transcript"
"IQSEC3-AS1","12",96.1924334530492,1.2603081555038,0.430242397496643,2.92929790935733,0.00339728645907384,0.0362287346998059,"UP",164608,182508,"-",56.76,1166,NA,"IQSEC3 antisense RNA 1"
"ENSG00000256343","12",67.5129690832677,1.24818687059161,0.441996535323098,2.82397433201413,0.00474321833026624,0.0440720240245176,"UP",130651342,130669233,"+",49.8,1737,NA,"novel transcript"
"ENSG00000257964","12",41.2074859269993,1.1865881094174,0.390116363749944,3.04162608820475,0.00235303991327888,0.0299007238543224,"UP",49576840,49577505,"-",48.65,570,NA,"novel transcript, antisense to PRPF40B"
"ACVRL1","12",817.20257672784,1.17025920097262,0.337790583181086,3.46445182086457,0.000531313302900253,0.0142387965008821,"UP",51906908,51923361,"+",54.84,4270,1512,"activin A receptor like type 1"
"RAPGEF3","12",3963.34642115775,1.15936782272578,0.266854606700828,4.34456739218128,1.3955039844757e-05,0.00225967236908975,"UP",47734363,47771040,"-",54.34,6300,2772,"Rap guanine nucleotide exchange factor 3"
"ENSG00000255933","12",83.5968799496864,1.15222441547669,0.355196017670662,3.24391141272602,0.00117900408320229,0.0206481950448509,"UP",131756966,131758047,"-",53.23,666,NA,"novel transcript"
"FIGNL2","12",107.475136125998,1.10501695394728,0.311403156195051,3.54850916557552,0.000387418514762394,0.0123006442794356,"UP",51817899,51848718,"-",55.63,4705,1962,"fidgetin like 2"
"RHOF","12",158.274451133803,1.08172592541463,0.281170638979111,3.84722220407586,0.000119464612759052,0.00665367237453687,"UP",121777754,121803403,"-",56.89,2435,636,"ras homolog family member F, filopodia associated"
"SLC6A12","12",722.198994129367,1.03142332035658,0.343573641555727,3.00204438176986,0.00268173075088396,0.0317526707682303,"UP",190077,214570,"-",52.8,3294,1845,"solute carrier family 6 member 12"
"NDUFA4L2","12",647.418831089354,1.0310259183263,0.277378171689879,3.71704057332613,0.000201570082348497,0.00853982260855273,"UP",57234903,57240715,"-",62.05,943,264,"NDUFA4 mitochondrial complex associated like 2"
"POLE","12",1586.53418338298,1.01325015885471,0.367444040724234,2.75756318392752,0.00582339578492826,0.0491947783633513,"UP",132623753,132687376,"-",50.85,2105,NA,"DNA polymerase epsilon, catalytic subunit"
"IQSEC3","12",5663.04407416642,1.00224071427026,0.321201560383361,3.12028594466994,0.00180675558905746,0.0254799945638156,"UP",66767,178455,"+",52.3,7087,3549,"IQ motif and Sec7 domain ArfGEF 3"
"LINC01089","12",324.141084087008,0.968376466782813,0.345644053913278,2.80165810989411,0.00508407213557233,0.0455499241855276,"UP",121795267,121803906,"-",58.94,1220,NA,"long intergenic non-protein coding RNA 1089"
"GPR182","12",96.3068385907825,0.966308481444991,0.322044056213818,3.00054748038393,0.00269494734631849,0.0317951202527117,"UP",56994492,56998447,"+",54.07,3411,1215,"G protein-coupled receptor 182"
"KMT2D","12",13063.319032121,0.89881955241301,0.224837740805333,3.99763646972071,6.39781065511298e-05,0.00476115226167885,"UP",49018975,49060794,"-",54.55,20686,16662,"lysine methyltransferase 2D"
"PHETA1","12",307.259825393562,0.89317809364731,0.293650936023378,3.04163203340242,0.00235299344387872,0.0299007238543224,"UP",111360651,111369121,"-",57.94,3256,789,"PH domain containing endocytic trafficking adaptor 1"
"ENSG00000257545","12",84.7322299153045,0.860228927153754,0.299639855339851,2.87087619294865,0.00409335811074376,0.0403924762409011,"UP",106488804,106774956,"-",42.25,570,NA,"novel transcript, antisense to POLR3B, RFX4 and RIC8B."
"NCOR2","12",25657.836064723,0.855670161442243,0.183386753851355,4.66593220869054,3.07220985324782e-06,0.00093922389999178,"UP",124324415,124567612,"-",57.38,8520,7377,"nuclear receptor corepressor 2"
"NCKAP5L","12",1737.03703130336,0.755827223729221,0.197965246013862,3.81797936227804,0.000134549177839884,0.00689474145059678,"UP",49791146,49828750,"-",52.89,4235,3013,"NCK associated protein 5 like"
"SETD1B","12",3285.81158043754,0.754645480175918,0.200362095725526,3.76640839897033,0.00016561280668663,0.00773264737938772,"UP",121804009,121832656,"+",56.88,8557,5901,"SET domain containing 1B, histone lysine methyltransferase"
"RBM19","12",3026.8303108359,0.717789654508273,0.190378355820175,3.77033224925144,0.000163030357279057,0.00767130782325148,"UP",113816738,113966325,"-",50.43,1265,NA,"RNA binding motif protein 19"
"DTX1","12",2318.96898214559,0.717058003693617,0.205601491363146,3.48761090661111,0.000487356748904796,0.0137050792848759,"UP",113056730,113098028,"+",53.95,3908,1863,"deltex E3 ubiquitin ligase 1"
"SCARB1","12",3259.9072055804,0.685458573996262,0.237773873245549,2.88281704225927,0.00394136287749535,0.0395287813527493,"UP",124776856,124882668,"-",51.45,3405,1530,"scavenger receptor class B member 1"
"POU6F1","12",2544.60622432511,0.650328929859337,0.233175712724066,2.78900800714575,0.00528697578684235,0.0465153860969695,"UP",51186936,51218062,"-",50.3,5157,747,"POU class 6 homeobox 1"
"HIP1R","12",11596.4167120212,0.641119327044186,0.207065547642124,3.09621438401838,0.00196008591198707,0.0268137092009724,"UP",122834453,122862961,"+",59.16,3078,NA,"huntingtin interacting protein 1 related"
"TNS2","12",4890.46228003256,0.618972142091437,0.220607245636678,2.80576524268308,0.00501972487686493,0.045316720993366,"UP",53046969,53064379,"+",60.28,4737,3858,"tensin 2"
"POC1B-AS1","12",504.71699548094,0.597505774402719,0.210438784375342,2.8393329498473,0.0045207958867942,0.0428448155634814,"UP",89524545,89594878,"+",39.96,640,NA,"POC1B antisense RNA 1"
"EP400","12",9513.9278406495,0.35836405241557,0.110698324111302,3.23730332227298,0.00120665082498712,0.0208077722391231,"UP",131949942,132080460,"+",47.45,12289,9372,"E1A binding protein p400"
"USP15","12",2068.19968501498,-0.35481661147493,0.122268072995519,-2.90195635526157,0.0037084020231719,0.0379887383873086,"DOWN",62260338,62417431,"+",34.93,14950,2859,"ubiquitin specific peptidase 15"
"ATXN2","12",6166.28624635449,-0.355484588404408,0.124400021558464,-2.85759265915674,0.00426867982842818,0.0414372903689489,"DOWN",111443485,111599676,"-",42.52,4438,3477,"ataxin 2"
"MDM2","12",3522.37219232353,-0.394548179844434,0.13702294386152,-2.87943149318977,0.00398392841682184,0.0397517645902937,"DOWN",68808177,68845544,"+",39.04,7490,1494,"MDM2 proto-oncogene"
"PPHLN1","12",1907.44762475198,-0.414962830512717,0.11838522852306,-3.5051909405394,0.000456279917230691,0.0133541926227781,"DOWN",42238447,42459715,"+",39.77,1777,1158,"periphilin 1"
"EIF2B1","12",1470.88797438146,-0.452957469283663,0.14743671376773,-3.07221625949455,0.0021247572808621,0.0280969817358835,"DOWN",123620406,123633766,"-",45.42,2397,918,"eukaryotic translation initiation factor 2B subunit alpha"
"C2CD5","12",2664.17406976056,-0.483757356511283,0.139128092744176,-3.47706453074721,0.000506935792278821,0.0139326694000631,"DOWN",22448583,22544546,"-",34.95,4585,3156,"C2 calcium dependent domain containing 5"
"ATF7IP","12",4801.38766553506,-0.502296945921104,0.138789093115203,-3.61913846864154,0.000295585451650911,0.0106861430995948,"DOWN",14365676,14502931,"+",36.09,2298,NA,"activating transcription factor 7 interacting protein"
"FGD4","12",3391.88913652516,-0.507902016835236,0.140852327621925,-3.60591852055539,0.000311050731778202,0.0110308988252017,"DOWN",32399558,32646050,"+",40.83,8465,2712,"FYVE, RhoGEF and PH domain containing 4"
"PPM1H","12",4024.36528376678,-0.522359979055019,0.181838563072724,-2.87265786876081,0.00407034655912759,0.0402860430967889,"DOWN",62643994,62935150,"-",42.69,6454,1545,"protein phosphatase, Mg2+/Mn2+ dependent 1H"
"TBK1","12",1441.91619660594,-0.524792476061427,0.162089372898854,-3.23767355426136,0.00120508615831485,0.0208038642576753,"DOWN",64452090,64502114,"+",37.75,3204,NA,"TANK binding kinase 1"
"DENND5B","12",5781.19211482478,-0.526493141843167,0.187014449785125,-2.81525380765013,0.00487387245563059,0.0447021157420863,"DOWN",31382226,31591136,"-",40.95,9506,3825,"DENN domain containing 5B"
"ARID2","12",2343.54091865228,-0.527373128851275,0.122147899408056,-4.31749650552314,1.57808906331487e-05,0.00240048189215934,"DOWN",45729706,45908040,"+",36.08,735,NA,"AT-rich interaction domain 2"
"VEZT","12",3217.07339302435,-0.536748829553365,0.153181416622772,-3.5040074794136,0.000458312485348292,0.0133541926227781,"DOWN",95217746,95302799,"+",38.6,571,NA,"vezatin, adherens junctions transmembrane protein"
"IRAK4","12",319.493406592536,-0.537333789609802,0.19103807274397,-2.81270524713647,0.00491266600982175,0.0447497767630093,"DOWN",43758944,43798307,"+",37.41,1409,1011,"interleukin 1 receptor associated kinase 4"
"MON2","12",4848.96855859659,-0.539032072167337,0.169008277330451,-3.18938267806495,0.00142576999461066,0.0225488854764435,"DOWN",62466817,62600476,"+",36.21,10382,5157,"MON2 homolog, regulator of endosome-to-Golgi trafficking"
"KANSL2","12",774.677684141012,-0.545006257342103,0.184220275910327,-2.95844881704224,0.00309191583279217,0.0341778228208005,"DOWN",48653211,48682238,"-",41.95,2373,1479,"KAT8 regulatory NSL complex subunit 2"
"TM7SF3","12",1901.07835983382,-0.54791604547699,0.18744779391284,-2.9230327764314,0.00346640025019949,0.0365689489054828,"DOWN",26971579,27014434,"-",40.31,4315,1713,"transmembrane 7 superfamily member 3"
"PCBP2","12",2936.53024300673,-0.55937439619684,0.173336812447967,-3.22709520440013,0.00125053844073656,0.0211655162544818,"DOWN",53452102,53481162,"+",43.79,1730,996,"poly(rC) binding protein 2"
"ATF1","12",467.928139104783,-0.562668505213878,0.156061136276079,-3.60543642472583,0.000311628776902306,0.0110352175668509,"DOWN",50763710,50821162,"+",41.92,549,511,"activating transcription factor 1"
"TSPAN31","12",732.662062091437,-0.568635220685075,0.181098869808868,-3.13991589944881,0.00168996342461853,0.0247002856855525,"DOWN",57738013,57750219,"+",51.31,675,NA,"tetraspanin 31"
"CCNT1","12",1855.83741975568,-0.584378876393307,0.149542803846189,-3.90776995858902,9.31519337139605e-05,0.00585187706183337,"DOWN",48688458,48716998,"-",40.95,6788,2181,"cyclin T1"
"SMIM10L1","12",1250.80952858071,-0.587080013803446,0.182702410461238,-3.21331290770244,0.00131213253058116,0.0215885968602966,"DOWN",11171194,11176016,"+",38.96,4823,207,"small integral membrane protein 10 like 1"
"TULP3","12",832.051160208325,-0.607169016552493,0.197207854903524,-3.07882775181306,0.00207816797978742,0.0277163307738373,"DOWN",2877223,2941138,"+",44.99,978,513,"TUB like protein 3"
"FAM216A","12",597.94808646889,-0.610719375382934,0.190605142179581,-3.20410755134579,0.00135481855655942,0.0219035037492955,"DOWN",110468415,110490385,"+",43.73,1679,NA,"family with sequence similarity 216 member A"
"CCDC59","12",632.138496038553,-0.615368377881646,0.212355156698542,-2.89782639352252,0.00375758523504804,0.0383302220560404,"DOWN",82223681,82358805,"-",35.35,563,543,"coiled-coil domain containing 59"
"LARP4","12",2485.44275392536,-0.619214492860713,0.189728826271708,-3.26368167151334,0.00109974652236017,0.0198792745813177,"DOWN",50392383,50480004,"+",41.45,567,169,"La ribonucleoprotein 4"
"RFC5","12",450.844488729537,-0.61967019713943,0.169221795427483,-3.66188170722359,0.00025036946957022,0.00980606597546943,"DOWN",118013588,118033130,"+",45.74,572,297,"replication factor C subunit 5"
"SCYL2","12",1875.92431258661,-0.619924677166707,0.17936998567305,-3.45612268875734,0.000548005827080738,0.0143287231716484,"DOWN",100267140,100341715,"+",37.97,2328,2043,"SCY1 like pseudokinase 2"
"ATP5MC2","12",1633.78871387482,-0.624052759103748,0.203757848348319,-3.0627176531475,0.00219336903497827,0.0286286149379301,"DOWN",53632726,53677408,"-",44.44,406,NA,"ATP synthase membrane subunit c locus 2"
"ATP2A2","12",27653.2380341931,-0.626905170012167,0.211662833292413,-2.96181034837654,0.00305836100900049,0.0338998713857406,"DOWN",110280756,110351093,"+",43.42,529,63,"ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2"
"GTF2H3","12",570.684280254719,-0.631193176343184,0.228859485262886,-2.75799438951873,0.00581571960693296,0.0491539180938607,"DOWN",123633739,123662604,"+",42.85,3252,489,"general transcription factor IIH subunit 3"
"USP30","12",1256.54806946869,-0.636400543602268,0.191538512824179,-3.32257222956746,0.00089191576605273,0.0180065732201597,"DOWN",109023089,109088023,"+",42.28,2483,1461,"ubiquitin specific peptidase 30"
"LRRK2","12",1563.14914428544,-0.636722277974655,0.218555817051916,-2.91331654569235,0.00357611892330457,0.0372168727534614,"DOWN",40196744,40369285,"+",35.24,1655,1563,"leucine rich repeat kinase 2"
"EIF4B","12",10134.9796643274,-0.654955342501721,0.21083905208737,-3.10642329311134,0.00189365431103132,0.0262826434571438,"DOWN",53006282,53042215,"+",42.71,3856,1836,"eukaryotic translation initiation factor 4B"
"MGAT4C","12",1163.6294720481,-0.65787081305098,0.231048681434641,-2.84732554614071,0.00440882511994978,0.0422806678632456,"DOWN",85955666,86838904,"-",34.58,25471,1437,"MGAT4 family member C"
"STK38L","12",1929.53137769322,-0.675169668572359,0.243601672603345,-2.77161343498545,0.00557792337194583,0.0480954205610987,"DOWN",27243968,27325959,"+",37.77,545,393,"serine/threonine kinase 38 like"
"ZDHHC17","12",3823.1814459204,-0.679836521610675,0.243493312766403,-2.79201311069631,0.0052381233668166,0.0463214814441778,"DOWN",76764103,76853696,"+",35.93,4732,1899,"zinc finger DHHC-type palmitoyltransferase 17"
"CORO1C","12",5881.28194144158,-0.697840028967875,0.215448092176415,-3.23901698046351,0.00119942432457281,0.0207357231694911,"DOWN",108645109,108731526,"-",41.32,3814,1425,"coronin 1C"
"TMBIM6","12",15272.0418848796,-0.698527985114331,0.216892026878252,-3.220625465898,0.00127911189942761,0.0212921159707923,"DOWN",49707725,49764934,"+",43.42,469,33,"transmembrane BAX inhibitor motif containing 6"
"TMEM263","12",1205.75785538064,-0.699125079512869,0.208911478694956,-3.34651347968151,0.000818347006516287,0.0173395232519596,"DOWN",106955719,106978778,"+",38.27,3349,351,"transmembrane protein 263"
"CDK17","12",6113.6108513711,-0.701319792373062,0.250328140527275,-2.80160189300271,0.00508495804601524,0.0455499241855276,"DOWN",96278261,96400480,"-",37.8,4036,1572,"cyclin dependent kinase 17"
"COPZ1","12",1177.35918257962,-0.704562181557305,0.170719371356195,-4.12701954066643,3.67495177471806e-05,0.00371803626852041,"DOWN",54301202,54351846,"+",46.59,537,277,"COPI coat complex subunit zeta 1"
"NEMP1","12",474.926460906566,-0.706347475501223,0.196482191196118,-3.59496945347167,0.000324429640425996,0.0111458171638397,"DOWN",57055643,57088063,"-",44.16,5370,1116,"nuclear envelope integral membrane protein 1"
