"","Chr","baseMean","logFC","lfcSE","stat","P.Value","adj.P.Val","DifExpressed","start_position","end_position","strand","percentage_gene_gc_content","transcript_length","cds_length","Description"
"AIRE","21",101.261149543714,1.2478485133167,0.329547142611567,3.78655540275014,0.000152750050596784,0.0134342280863048,"UP",44285838,44298648,"+",63.87,4306,NA,"autoimmune regulator"
"ENSG00000286643","21",97.5586076255215,1.23403998682564,0.326510827931783,3.77947645608697,0.00015715845177351,0.0135269279179774,"UP",31347736,31359157,"+",43.42,2138,NA,"novel transcript, antisense to TIAM1"
"TRPM2-AS","21",28.9944204760031,1.22977718128086,0.384947862071681,3.19465907580976,0.00139996109016697,0.0434632182135358,"UP",44414588,44425272,"-",57.84,586,NA,"TRPM2 antisense RNA"
"ERVH48-1","21",178.343192038497,1.13377675352467,0.307939516459237,3.68181637277705,0.000231578186133423,0.016778944215312,"UP",42916803,42925630,"-",50.56,2774,483,"endogenous retrovirus group 48 member 1, envelope"
"AATBC","21",229.467477504664,1.08824094250287,0.333903048175334,3.25915246491379,0.00111745597062515,0.0388693325019035,"UP",43805758,43812567,"-",60.18,932,NA,"apoptosis associated transcript in bladder cancer"
"GRIK1-AS1","21",94.6931716961343,0.956998377884293,0.275969717785765,3.46776590403737,0.000524804245458318,0.0263861942093103,"UP",29748175,29764002,"+",40.42,767,NA,"GRIK1 antisense RNA 1"
"PDXK","21",14583.7294093277,0.837579327181362,0.193046189369577,4.33875089643887,1.43294831033444e-05,0.00353645794221925,"UP",43719094,43762307,"+",57.26,2251,264,"pyridoxal kinase"
"TRPM2","21",3597.06826181143,0.824415386366592,0.166606026750244,4.94829270253505,7.48672669724011e-07,0.00082306350863386,"UP",44350163,44443081,"+",54.13,5989,4512,"transient receptor potential cation channel subfamily M member 2"
"CFAP298-TCP10L","21",409.292177455047,0.818209797254265,0.260801674450066,3.13728736205228,0.00170518911175309,0.047996252403002,"UP",32402511,32612865,"-",46.17,1369,575,"CFAP298-TCP10L readthrough"
"WDR4","21",499.244666549656,0.764953868938846,0.193670318207183,3.94977338819943,7.82252179778941e-05,0.00918424816511334,"UP",42843094,42879568,"-",53.71,1471,1239,"WD repeat domain 4"
"ENSG00000233783","21",510.789769986157,0.732279678343441,0.170528637360873,4.29417422009763,1.75344746156822e-05,0.00396344675752234,"UP",25928754,25952614,"+",39.7,659,NA,"novel transcript"
"PCNT","21",11110.546719231,0.72616560094761,0.175629458604444,4.13464578617813,3.55502522761496e-05,0.0060011913542764,"UP",46324124,46445769,"+",51.58,4037,1392,"pericentrin"
"CFAP410","21",1197.37856516748,0.698074639756551,0.184683360565712,3.77984588117872,0.000156925462429603,0.0135269279179774,"UP",44328944,44339402,"-",60.43,2221,771,"cilia and flagella associated protein 410"
"SLX9","21",448.490529033601,0.629553319998015,0.15846973313995,3.97270385659092,7.10613749192278e-05,0.0087646954500407,"UP",44940025,44976973,"+",56.69,643,610,"SLX9 ribosome biogenesis factor"
"ENSG00000281732","22",188.634195519667,2.17946009973244,0.559365094451507,3.89631051588862,9.76691540600225e-05,0.0102705485221552,"UP",48538900,48547409,"-",56.04,1408,NA,"novel transcript"
"ADORA2A-AS1","22",61.846968034571,2.17412225870912,0.614156565146048,3.54001305545291,0.000400107238650995,0.0225046364511929,"UP",24429206,24495074,"-",46.81,2557,NA,"ADORA2A antisense RNA 1"
"IL17REL","22",28.5409894850003,1.83244774327713,0.565768968573219,3.23886223010478,0.00120007526119453,0.0402566161820399,"UP",49991811,50012765,"-",58.55,6370,117,"interleukin 17 receptor E like"
"MIR648","22",29.5479259555103,1.51485390386917,0.430800846229593,3.51636705713859,0.000437495693888536,0.0237781367469396,"UP",17980868,17980961,"-",63.83,94,NA,"microRNA 648"
"ENSG00000273188","22",41.8222518031657,1.4851651354333,0.375190009708322,3.95843465178586,7.54425755420731e-05,0.00903294124782466,"UP",50191724,50192402,"-",56.85,679,NA,"novel transcript, antisense to TRABD"
"SHISA8","22",140.436060676054,1.39203973068551,0.414342473938482,3.35963561122191,0.000780453369987112,0.0324573822768541,"UP",41909543,41915074,"-",67.99,1823,1194,"shisa family member 8"
"SMTN","22",1460.0260638076,1.18216991224807,0.348300678129126,3.39410740914436,0.000688526821251073,0.0301133990936319,"UP",31064105,31104757,"+",54.79,567,274,"smoothelin"
"SHANK3","22",12276.7074472433,1.13692057175832,0.365068223498822,3.11426878204313,0.00184401422744773,0.0496099311513358,"UP",50674408,50733212,"+",57.13,7982,2280,"SH3 and multiple ankyrin repeat domains 3"
"MIR1281","22",50.5339025999357,1.00375207233374,0.240450546330295,4.17446367934192,2.98688865067423e-05,0.00555699145424668,"UP",41092513,41092566,"+",66.67,54,NA,"microRNA 1281"
"SHISAL1","22",2819.08912244807,0.934760440665132,0.270735625195425,3.4526687797012,0.000555070106837373,0.0268498512079374,"UP",44243665,44312951,"-",53.42,6853,600,"shisa like 1"
"PANX2","22",1775.75438536668,0.886658363118137,0.256452421944775,3.45739906215069,0.000545416521913105,0.0265956532237709,"UP",50170731,50180295,"+",64.17,2964,1932,"pannexin 2"
"PRR5","22",396.677055246353,0.856099902703986,0.175312784874131,4.88327136733717,1.04340117480674e-06,0.000906947317389781,"UP",44668547,44737681,"+",56.73,1726,882,"proline rich 5"
"PDXP","22",1657.12442710664,0.777520111520717,0.184720953269656,4.20916034569013,2.56321443997431e-05,0.00504015483294461,"UP",37658723,37666932,"+",55.3,2012,891,"pyridoxal phosphatase"
"GAS2L1","22",3226.40834494509,0.752941627924333,0.193447193852384,3.89223339418864,9.93256226508452e-05,0.0103995216858586,"UP",29306618,29312787,"+",64.94,2859,2046,"growth arrest specific 2 like 1"
"HIRA","22",1049.93396263827,0.66829765994239,0.121168168572898,5.51545564989143,3.47877466354168e-08,0.00015875869533377,"UP",19330698,19447450,"-",46.11,3395,2433,"histone cell cycle regulator"
"SBF1","22",16456.588154844,0.668217505050082,0.192049313717734,3.47940584693888,0.000502526916669487,0.0257861570272368,"UP",50443219,50483923,"-",60.64,7297,NA,"SET binding factor 1"
"MICAL3","22",8565.98478664929,0.608856798105266,0.1868302542328,3.25887689124803,0.00111854194250082,0.0388693325019035,"UP",17787649,18024561,"-",49.78,9447,6009,"microtubule associated monooxygenase, calponin and LIM domain containing 3"
"PPM1F","22",2149.04863339956,0.607623196874768,0.177317794456697,3.42674686844899,0.000610858219113748,0.0280579485346823,"UP",21919425,21952848,"-",55.32,5149,1365,"protein phosphatase, Mg2+/Mn2+ dependent 1F"
"CSDC2","22",994.938739400092,0.598010312623999,0.152785728542775,3.9140456266933,9.07624735837423e-05,0.00988287636476184,"UP",41561010,41577741,"+",55.8,2530,462,"cold shock domain containing C2"
"SEPTIN5","22",649.580762803321,0.580905073358337,0.185885973226764,3.12506136570986,0.00177767970776126,0.0490250415187159,"UP",19714503,19724224,"+",66.51,2031,1110,"septin 5"
"CBX7","22",4290.5221838088,0.570619965876792,0.138393589468628,4.12316761251535,3.73697564699001e-05,0.00612182622690145,"UP",39120167,39152680,"-",54.25,451,NA,"chromobox 7"
"POLR3H","22",1666.78909288832,0.423493916910938,0.111649233602488,3.79307500147051,0.000148793190574069,0.013304064138669,"UP",41525799,41544606,"-",55.14,4468,615,"RNA polymerase III subunit H"
"DGCR6L","22",1209.54915864513,0.411957580561806,0.0989465771989757,4.16343437260476,3.13496161026049e-05,0.00575447299546715,"UP",20314238,20320080,"-",57.69,1172,663,"DiGeorge syndrome critical region gene 6 like"
"NCAPH2","22",1829.71805292481,0.347740816944797,0.105944829853476,3.2822820842294,0.00102970540128166,0.0374850850494741,"UP",50508224,50524780,"+",55.48,3337,1818,"non-SMC condensin II complex subunit H2"
"HSCB","22",170.104220468869,-0.480271718717844,0.151932592858657,-3.16108419978484,0.00157183054619946,0.0458522929723255,"DOWN",28742039,28757515,"+",46.7,1106,708,"HscB mitochondrial iron-sulfur cluster cochaperone"
"FBXO7","22",3021.99315235874,-0.542177732515638,0.146391320327347,-3.70361939016104,0.000212545080012885,0.0163713863222664,"DOWN",32474676,32498829,"+",38.81,1900,126,"F-box protein 7"
"ADA2","22",843.727699696233,-0.74035931325524,0.16883823448662,-4.38502164812623,1.15974244351978e-05,0.00318744667488288,"DOWN",17178790,17258235,"-",48.88,3455,762,"adenosine deaminase 2"
"ITGB1BP2","X",25.3113987651236,1.69244252623815,0.458514924381107,3.69113945096241,0.000223251690486363,0.0165630840064514,"UP",71301750,71305371,"+",46.36,1280,1044,"integrin subunit beta 1 binding protein 2"
"SRPK3","X",299.418517033913,0.922810737834768,0.263507935101832,3.50202257658067,0.000461740490815815,0.024277511980155,"UP",153776412,153785732,"+",64.63,4479,1905,"SRSF protein kinase 3"
"ARX","X",958.741359548301,0.77047972547759,0.226633494444587,3.39967279490532,0.000674665356831113,0.0298854511361123,"UP",25003694,25016420,"-",54.62,2893,1689,"aristaless related homeobox"
"IRAK1","X",2637.44753591478,0.648950037621209,0.192032933925145,3.37936844663411,0.00072652568641712,0.0310454951443188,"UP",154010506,154019902,"-",61.62,3319,1902,"interleukin 1 receptor associated kinase 1"
"LINC01278","X",1351.24963241741,-0.312339451834657,0.0929257202800972,-3.36117332094066,0.000776121063975797,0.0324573822768541,"DOWN",63222993,63561095,"-",38.34,943,NA,"long intergenic non-protein coding RNA 1278"
"MED14","X",1679.08394212168,-0.520299055671839,0.146267651317868,-3.55717105582785,0.000374870069090008,0.0217424640072205,"DOWN",40648305,40735858,"-",38.86,7996,4365,"mediator complex subunit 14"
"GLUD2","X",253.868900703935,-0.535526536457791,0.157117586141548,-3.40844427163827,0.000653344286623138,0.0292625646597541,"DOWN",121047610,121050094,"+",47.81,2485,1677,"glutamate dehydrogenase 2"
"APOOL","X",1132.39555962269,-0.557078778761516,0.148891690319207,-3.74150348865812,0.000182922637885282,0.0147965448825867,"DOWN",85003877,85093315,"+",37.14,6480,807,"apolipoprotein O like"
"RAP2C","X",809.981132616258,-0.588803715258211,0.114410915536119,-5.14639457694339,2.65540582719217e-07,0.000458740323831928,"DOWN",132203024,132219480,"-",37.77,3341,354,"RAP2C, member of RAS oncogene family"
"CA5B","X",619.606354801863,-0.610461290441492,0.139934177346437,-4.36248886453352,1.28591133126947e-05,0.00337317249841493,"DOWN",15688830,15788411,"+",41.7,488,230,"carbonic anhydrase 5B"
"ARHGEF6","X",3636.03793571512,-0.695646461188373,0.185773675171139,-3.74459115667238,0.000180687766718875,0.0147141896493694,"DOWN",136665547,136780932,"-",39.75,4764,1869,"Rac/Cdc42 guanine nucleotide exchange factor 6"
"MMGT1","X",1193.1186880639,-0.7370090087785,0.219815291930861,-3.35285594693891,0.000799823231044366,0.0328443373130644,"DOWN",135960588,135974029,"-",38.96,5145,396,"membrane magnesium transporter 1"
"COX7B","X",1579.80794308792,-0.745645447628034,0.235699178383025,-3.16354708040737,0.00155859140417131,0.0457476841035041,"DOWN",77899440,77907376,"+",40.81,605,183,"cytochrome c oxidase subunit 7B"
"TAF9B","X",1159.60600067648,-0.784423906249224,0.240759382920243,-3.25812392744453,0.00112151417565078,0.0389034835948176,"DOWN",78129748,78139650,"-",38.33,2657,756,"TATA-box binding protein associated factor 9b"
"AR","X",411.668565004713,-0.809657972252368,0.199484145586425,-4.05875850370069,4.93343004909633e-05,0.00689710631025686,"DOWN",67544021,67730619,"+",39.68,4523,1839,"androgen receptor"
"MAGT1","X",1333.29879113075,-0.85153928447155,0.255981654503695,-3.32656371849201,0.000879239152821068,0.0346905026918929,"DOWN",77825747,77899271,"-",40.92,4506,1008,"magnesium transporter 1"
"IL13RA1","X",1265.93366353542,-0.923998167051803,0.257314500472539,-3.59092925332598,0.000329501074994472,0.0203849949099352,"DOWN",118727133,118794535,"+",40.57,4189,1278,"interleukin 13 receptor subunit alpha 1"
"NXT2","X",176.542102747669,-1.01507683011305,0.218437708384278,-4.64698534708722,3.36821080562353e-06,0.00162927093089621,"DOWN",109535781,109544698,"+",37.39,2692,594,"nuclear transport factor 2 like export factor 2"
"CFAP47","X",400.421515319205,-1.57378587880204,0.399270986839339,-3.94164848104856,8.09235151821143e-05,0.00924081931917809,"DOWN",35919734,36385317,"+",35.12,3608,2931,"cilia and flagella associated protein 47"
"MT-TE","MT",5391.81982912281,-0.998102083235687,0.29846094915778,-3.34416306740365,0.000825312113310959,0.0334355088317234,"DOWN",14674,14742,"-",39.13,69,NA,"mitochondrially encoded tRNA-Glu (GAA/G)"
"MT-TA","MT",1360.48793527083,-1.48532908395577,0.395204257320581,-3.75838330797864,0.00017101476185574,0.0142940911470523,"DOWN",5587,5655,"-",43.48,69,NA,"mitochondrially encoded tRNA-Ala (GCN)"
"MT-TN","MT",1080.6663981006,-1.93224611248161,0.412970685780461,-4.67889411770214,2.88426330095491e-06,0.00151649548254121,"DOWN",5657,5729,"-",41.1,73,NA,"mitochondrially encoded tRNA-Asn (AAU/C)"
"MT-TC","MT",2202.85048961145,-2.15223878126911,0.437871954135388,-4.91522409906082,8.86809595122413e-07,0.000852466373905949,"DOWN",5761,5826,"-",45.45,66,NA,"mitochondrially encoded tRNA-Cys (UGU/C)"
"MT-TY","MT",1427.3305765336,-2.617334449055,0.469793165614512,-5.57124845703408,2.52920334302595e-08,0.00015875869533377,"DOWN",5826,5891,"-",42.42,66,NA,"mitochondrially encoded tRNA-Tyr (UAU/C)"
"LINC00565",NA,38.8984308122498,1.77272163032692,0.538548402839418,3.29166630330812,0.00099595711354092,0.0373460755784507,"UP",NA,NA,NA,NA,NA,NA,NA
"ENSG00000282572",NA,46.2889815199724,1.70103466547642,0.450123425476304,3.77904052355517,0.000157433804840142,0.0135269279179774,"UP",NA,NA,NA,NA,NA,NA,NA
"ENSG00000232456",NA,54.448121341325,1.59413102256558,0.44401997776465,3.59022364396976,0.000330394360567873,0.0203849949099352,"UP",NA,NA,NA,NA,NA,NA,NA
"C11orf94",NA,30.2137535840328,1.35625062856299,0.3925252560017,3.45519328457458,0.000549898455759133,0.0267065141586152,"UP",NA,NA,NA,NA,NA,NA,NA
"ENSG00000224888",NA,113.04062999996,1.27029575030553,0.349940029608376,3.63003841465963,0.000283379042401424,0.0187775493685503,"UP",NA,NA,NA,NA,NA,NA,NA
"ENSG00000230506",NA,27.8746637119156,1.18404421179863,0.320354549935704,3.69604306240156,0.000218985845129908,0.0165630840064514,"UP",NA,NA,NA,NA,NA,NA,NA
"ENSG00000289614",NA,81.5068078843854,1.01984126127007,0.286921236713582,3.55442933730319,0.000378800287411494,0.0218134851222248,"UP",NA,NA,NA,NA,NA,NA,NA
"ENSG00000240695",NA,135.430794096938,0.92948197846923,0.2832042079331,3.28202036704482,0.00103066160414704,0.0374850850494741,"UP",NA,NA,NA,NA,NA,NA,NA
"GPR179","HSCHR17_7_CTG4",978.149895112793,0.928456563074206,0.262177232097436,3.54133177639602,0.000398112632788527,0.0225046364511929,"UP",2360558,2378758,"-",54.79,7980,7104,"G protein-coupled receptor 179"
"SLC9A3R2",NA,4253.22106705927,0.863304036977295,0.200964156617623,4.295811011811,1.74055821547063e-05,0.00396344675752234,"UP",NA,NA,NA,NA,NA,NA,NA
"MRM1","HSCHR17_7_CTG4",193.617751401441,0.701135252062021,0.172483701413328,4.0649362595824,4.8045590674431e-05,0.00686098812463569,"UP",837066,844472,"+",52.59,1857,1062,"mitochondrial rRNA methyltransferase 1"
"ZDHHC8P1",NA,387.449598670474,0.688771778956474,0.200773798083843,3.43058599045302,0.000602279046429644,0.0280129250325911,"UP",NA,NA,NA,NA,NA,NA,NA
"ENSG00000226690",NA,21.252832624857,-3.3692468111203,1.05421086028129,-3.19598947237301,0.00139352196258108,0.0434326316842603,"DOWN",NA,NA,NA,NA,NA,NA,NA
